id,tc,pretty_formula
Os4Pr1Sb12-MP-mp-4251,1.5345235,Os4Pr1Sb12
Os4Zr11-MP-mp-1193087,-0.06344545,Os4Zr11
P1-MP-mp-1014013,0.9048206,
P1-MP-mp-1094075,1.870919,
P1-MP-mp-1120743,2.8701391,
P1-MP-mp-1179990,0.8015934,
P1-MP-mp-118,10.687601,
P1-MP-mp-1198724,6.2590165,P1
P1-MP-mp-12883,9.405457,
P1-MP-mp-130,1.6915367,
P1-MP-mp-157,0.762767,
P1-MP-mp-568348,6.5541115,
P1-MP-mp-7245,1.5923868,
P12Pr1Ru4-MP-mp-4341,1.6257693,P12Pr1Ru4
P1Pb1-MP-mp-1179841,7.263205,P1Pb1
P1Pd3-MP-mp-19879,0.43471712,P1Pd3
P1Re2-MP-mp-1637,0.2473422,P1Re2
P1Rh1Ta1-MP-mp-1095548,3.9823225,P1Rh1Ta1
P1Rh1Zr1-MP-mp-1101753,1.5545824,P1Rh1Zr1
P1Rh2-MP-mp-2732,0.8509091,P1Rh2
P1Ru1Ta1-MP-mp-1100410,1.786526,
P1Ru1Ta1-MP-mp-1103180,0.01981233,P1Ru1Ta1
P1Ru1Ti1-MP-mp-10739,1.2200878,P1Ru1Ti1
P1Ru1Zr1-MP-mp-1178620,9.123594,
P1Ru1Zr1-MP-mp-22268,7.873752,P1Ru1Zr1
P1Ru2-MP-mp-21911,0.047578096,P1Ru2
P1S1Ta1-MP-mp-1077589,0.23704922,P1S1Ta1
P1Sn1-MP-mp-1218948,2.086855,
P1Sn1-MP-mp-475,1.2091644,
P1Sn1-MP-mp-7526,1.8883919,P1Sn1
P1Ti1-MP-mp-696572,0.6285248,
P1Ti1-MP-mp-739,0.34457827,P1Ti1
P1V1-MP-mp-1114,0.27725708,P1V1
P1V1-MP-mp-569402,-1.0374424,
P1V3-MP-mp-18350,1.2910299,P1V3
P1W1-MP-mp-2420,0.12156445,P1W1
P1W3-MP-mp-1106195,0.8127943,
P1W3-MP-mp-1209828,0.6622732,P1W3
P1Zr3-MP-mp-22447,4.0643044,P1Zr3
P2Pd2Pr1-MP-mp-1206418,0.12623185,P2Pd2Pr1
P2Pd2Sm1-MP-mp-1206125,0.16674644,P2Pd2Sm1
P2Pd2Tb1-MP-mp-1206776,0.16746604,P2Pd2Tb1
P2Pd2Y1-MP-mp-1207032,1.1162562,P2Pd2Y1
P2Pd2Yb1-MP-mp-1206959,0.001803696,P2Pd2Yb1
P2Ru2Sr1-MP-mp-3804,0.17404437,P2Ru2Sr1
P2Ru2Y1-MP-mp-568832,0.24246356,P2Ru2Y1
P2Ti1-MP-mp-20327,0.15877089,P2Ti1
P2V1-MP-mp-9923,0.19561759,P2V1
P2W1-MP-mp-11328,-0.006559759,P2W1
P2W1-MP-mp-11329,0.24482228,
P2Zr1-MP-mp-1523,0.07536042,P2Zr1
P3Pd7-MP-mp-505363,0.7237536,P3Pd7
P3Sn4-MP-mp-27410,1.366439,P3Sn4
P4Re3-MP-mp-1474,0.21165448,P4Re3
P4W14O50-MP-mp-29182,-0.08825505,P4W14O50
Pa1-MP-mp-1186367,1.3174798,Pa1
Pb0.5Sn0.5Te1-MP-mp-1218915,1.1623287,
Pb0.5Sn0.5Te1-MP-mp-1218924,1.4650248,Pb0.5Sn0.5Te1
Pb0.5Tl0.5-MP-mp-1216530,0.23071785,Pb0.5Tl0.5
Pb0.8Pt0.2-MP-mp-21296,2.8439622,Pb0.8Pt0.2
Pb1-MP-mp-1057273,5.64629,
Pb1-MP-mp-1102666,3.709427,
Pb1-MP-mp-1186444,7.236944,
Pb1-MP-mp-1247117,2.8087075,
Pb1-MP-mp-20745,6.204076,Pb1
Pb1O2-MP-mp-1101843,1.849122,
Pb1O2-MP-mp-1102359,-0.46500343,
Pb1O2-MP-mp-1180019-synth_doped,12.309755,
Pb1O2-MP-mp-1188454-synth_doped,22.992195,
Pb1O2-MP-mp-20158,1.7612758,
Pb1O2-MP-mp-20633,3.0527384,
Pb1O2-MP-mp-20725,0.90542936,Pb1O2
Pb1Pd1Tl1-MP-mp-1216566,1.6241872,Pb1Pd1Tl1
Pb1Pd2Sc1-MP-mp-1093822,0.7079835,
Pb1Pd2Sc1-MP-mp-1206369,2.185082,Pb1Pd2Sc1
Pb1Pd2Tb1-MP-mp-1206368,0.21673015,Pb1Pd2Tb1
Pb1Pd2Tm1-MP-mp-1206954,1.0849026,Pb1Pd2Tm1
Pb1Pd2U1-MP-mp-1206611,0.23847832,Pb1Pd2U1
Pb1Pd2Y1-MP-mp-22712,1.5595319,Pb1Pd2Y1
Pb1Pd2Yb1-MP-mp-865816,2.6123853,Pb1Pd2Yb1
Pb1Pd3-MP-mp-20849,0.086708724,Pb1Pd3
Pb1Pt1-MP-mp-1066274,6.8022285,Pb1Pt1
Pb1Pt1-MP-mp-21380,5.994791,
Pb1S1-MP-mp-1009551,3.773431,
Pb1S1-MP-mp-1012435,4.559481,
Pb1S1-MP-mp-1018019,3.7940407,
Pb1S1-MP-mp-1018115,4.7605467,
Pb1S1-MP-mp-1057015,1.3556195,
Pb1S1-MP-mp-1067627,3.9666095,
Pb1S1-MP-mp-1067933,5.432876,
Pb1S1-MP-mp-1078500,4.379613,
Pb1S1-MP-mp-1078696,5.7085896,
Pb1S1-MP-mp-1078944,5.458932,
Pb1S1-MP-mp-1079101,5.56124,
Pb1S1-MP-mp-1079543,4.1921997,
Pb1S1-MP-mp-1087486,5.6754274,
Pb1S1-MP-mp-1091375,3.3294349,
Pb1S1-MP-mp-20526,5.4067345,
Pb1S1-MP-mp-21039,2.689981,
Pb1S1-MP-mp-21276,0.11513794,Pb1S1
Pb1S1-MP-mp-557719,3.6815338,
Pb1S1-MP-mp-561320,2.9400291,
Pb1Sb1-MP-mp-1206982,3.852107,Pb1Sb1
Pb1Sb1-MP-mp-1219460,5.0679903,
Pb1Se1-MP-mp-1063670,2.7692125,
Pb1Se1-MP-mp-1079172,5.2684755,
Pb1Se1-MP-mp-21214,2.5761013,
Pb1Se1-MP-mp-22009,5.037013,
Pb1Se1-MP-mp-2201,0.32506752,Pb1Se1
Pb1Se2Ta1-MP-mp-567736,2.936169,Pb1Se2Ta1
Pb1Te1-MP-mp-1079574,4.169658,
Pb1Te1-MP-mp-19717,3.007876,Pb1Te1
Pb1Te1-MP-mp-20943,1.316093,
Pb1Te1-MP-mp-685022,4.3950315,
Pb1V3-MP-mp-30830,0.10693781,Pb1V3
Pb1Zr3-MP-mp-1187844,0.75182396,Pb1Zr3
Pb2Pd0.5Rh0.5-MP-mp-1219917,1.7957983,Pb2Pd0.5Rh0.5
Pb2Pd1-MP-mp-20599,1.3747957,Pb2Pd1
Pb2Rh1-MP-mp-321,2.3568563,Pb2Rh1
Pb2S1Se1-MP-mp-1219926,3.9819639,Pb2S1Se1
Pb2S1Se1-MP-mp-1219943,4.581783,
Pb2S1Te1-MP-mp-1217283,5.3725815,Pb2S1Te1
Pb2S1Te1-MP-mp-1217286,3.0202715,
Pb3Sr1-MP-mp-21162,2.1266527,Pb3Sr1
Pb3Th1-MP-mp-21381,4.3392353,Pb3Th1
Pb3Y1-MP-mp-20291,4.2887,Pb3Y1
Pb3Yb1-MP-mp-21430,0.45371497,Pb3Yb1
Pb3Zr5-MP-mp-681992,2.9054763,Pb3Zr5
Pd0.2Ti0.8-MP-mp-1217168,2.130993,
Pd0.5Rh0.5-MP-mp-1219925,0.062830895,Pd0.5Rh0.5
Pd0.5Sb0.5-MP-mp-1769,1.4153299,Pd0.5Sb0.5
Pd1-MP-mp-1186427,0.2408984,Pd1
Pd17Se15-MP-mp-21765,1.7358389,Pd17Se15
Pd1S1-MP-mp-20250,0.25156736,Pd1S1
Pd1Sb1Se1-MP-mp-4368,1.1176813,Pd1Sb1Se1
Pd1Sb1Te1-MP-mp-10850,1.1722033,Pd1Sb1Te1
Pd1Sb2-MP-mp-1356,1.1688812,Pd1Sb2
Pd1Sc2-MP-mp-1190862,0.31148055,Pd1Sc2
Pd1Se1-MP-mp-21165,1.7642579,Pd1Se1
Pd1Se1-MP-mp-571383,3.2135623,
Pd1Se1Te1-MP-mp-1217263,0.71303767,Pd1Se1Te1
Pd1Se2-MP-mp-1120759,0.50644624,
Pd1Se2-MP-mp-2418,0.32456148,Pd1Se2
Pd1Si1-MP-mp-1079083,0.04786843,
Pd1Si1-MP-mp-389,0.7808802,Pd1Si1
Pd1Si3Y2-MP-mp-1207726,4.255562,Pd1Si3Y2
Pd1Sn1-MP-mp-2369,0.4143342,Pd1Sn1
Pd1Sn2-MP-mp-1573,3.1470811,Pd1Sn2
Pd1Sn4-MP-mp-2128,0.36198145,Pd1Sn4
Pd1Te1-MP-mp-564,2.7973967,Pd1Te1
Pd1Te2-MP-mp-782,1.6280398,Pd1Te2
Pd1Th1-MP-mp-30838,0.13150513,Pd1Th1
Pd1Th2-MP-mp-1148,1.2976722,Pd1Th2
Pd1Tl2-MP-mp-570896,1.2116764,Pd1Tl2
Pd1V3-MP-mp-1664,0.26812893,Pd1V3
Pd1Zr2-MP-mp-266,1.9145355,Pd1Zr2
Pd20Zr80-MP-mp-1215363,2.4315436,Pd20Zr80
Pd2Sb2Sr1-MP-mp-6961,1.3929968,
Pd2Sb2Sr1-MP-mp-8468,1.895402,Pd2Sb2Sr1
Pd2Sc1Sn1-MP-mp-4897,0.5939659,Pd2Sc1Sn1
Pd2Si2Th1-MP-mp-5508,1.3067771,Pd2Si2Th1
Pd2Si2Y1-MP-mp-4822,0.66510093,Pd2Si2Y1
Pd2Sn1-MP-mp-1851,0.4833911,Pd2Sn1
Pd2Sn1Tb1-MP-mp-5385,0.25822282,Pd2Sn1Tb1
Pd2Sn1Tm0.75Y0.25-MP-mp-1215984,1.5023923,
Pd2Sn1Tm1-MP-mp-3942,0.9137837,Pd2Sn1Tm1
Pd2Sn1Y1-MP-mp-5538,1.9585207,Pd2Sn1Y1
Pd2Sn1Yb1-MP-mp-4053,2.175377,Pd2Sn1Yb1
Pd2Sr1-MP-mp-1558,0.21114106,Pd2Sr1
Pd34Se11-MP-mp-568593,2.1203454,
Pd3Ta4Te16-MP-mp-510426,4.153776,Pd3Ta4Te16
Pd3Te1-MP-mp-1217326,0.971319,
Pd3Te1-MP-mp-979273,0.6598632,Pd3Te1
Pd3Th1-MP-mp-570184,-0.021228358,Pd3Th1
Pd3Y1-MP-mp-559,0.1737364,Pd3Y1
Pd4S1-MP-mp-7819,0.021781296,Pd4S1
Pd4Se1-MP-mp-7818,0.41272673,Pd4Se1
Pd4Te1-MP-mp-1190964,1.0187833,
Pd5Th3-MP-mp-30839,0.68507457,
Pd7Se2-MP-mp-618,0.5888849,
Pd7Se4-MP-mp-2503,1.5034587,Pd7Se4
Pr1-MP-mp-1009594,0.29094678,
Pr1-MP-mp-1059256,0.2502289,
Pr1-MP-mp-1059528,0.18519002,
Pr1-MP-mp-1179917,0.34041154,
Pr1-MP-mp-38,0.36763674,Pr1
Pr1-MP-mp-567630,0.17982352,
Pr1-MP-mp-981544,-0.04805109,
Pr1Ru2-MP-mp-2665,-0.17627525,Pr1Ru2
Pr2S3-MP-mp-15179,0.19060937,Pr2S3
Pr2S3-MP-mp-32692,2.6210608,
Pt0.25V0.75-MP-mp-2211,2.8202863,Pt0.25V0.75
Pt0.25V0.75-MP-mp-636331,1.7465414,
Pt0.5W0.5-MP-mp-1219711,1.5328517,Pt0.5W0.5
Pt1Sb1-MP-mp-2845,0.90600836,Pt1Sb1
Pt1Sb1Se1-MP-mp-1101950,0.22192273,Pt1Sb1Se1
Pt1Sb1Te1-MP-mp-1219487,0.1878921,Pt1Sb1Te1
Pt1Sc1-MP-mp-892,0.38715178,Pt1Sc1
Pt1Si1-MP-mp-696,1.2592223,Pt1Si1
Pt1Si1Sm1-MP-mp-1077109,0.2893721,Pt1Si1Sm1
Pt1Si1Ta1-MP-mp-1208554,1.9784218,Pt1Si1Ta1
Pt1Sn1-MP-mp-19856,0.9131683,Pt1Sn1
Pt1Sn2-MP-mp-19962,0.19979094,Pt1Sn2
Pt1Sn4-MP-mp-20662,1.2952523,Pt1Sn4
Pt1Te1-MP-mp-11693,0.8307969,Pt1Te1
Pt1Te1-MP-mp-571512,1.1581438,
Pt1Te2-MP-mp-399,1.5928259,Pt1Te2
Pt1Th1-MP-mp-12754,0.19651684,Pt1Th1
Pt1Ti3-MP-mp-2339,0.90281427,Pt1Ti3
Pt1Tl2-MP-mp-1101251,-0.08433141,
Pt1Tl2-MP-mp-571160,1.3592288,Pt1Tl2
Pt1Y1-MP-mp-1025448,0.1009253,Pt1Y1
Pt1Zr1-MP-mp-1065995,2.2812536,Pt1Zr1
Pt1Zr1-MP-mp-11554,1.962564,
Pt2Si2Th1-MP-mp-1079221,1.2562317,Pt2Si2Th1
Pt2Si2Th1-MP-mp-4611,1.4091508,
Pt2Si2Y1-MP-mp-1080646,1.2240112,Pt2Si2Y1
Pt2Si2Y1-MP-mp-3999,1.3475924,
Pt2Sr1-MP-mp-1349,0.45418137,Pt2Sr1
Pt2Ta1-MP-mp-30849,0.09751612,Pt2Ta1
Pt2Th1-MP-mp-1070844,0.17466989,Pt2Th1
Pt2Y1-MP-mp-2674,2.8238277,Pt2Y1
Pt2Y8-MP-mp-1207762,0.8895082,Pt2Y8
Pt3Sc1-MP-mp-481,0.19563304,Pt3Sc1
Pt3Sn1-MP-mp-20971,0.5324619,Pt3Sn1
Pt3Th1-MP-mp-1187452,-0.04291302,
Pt3Th1-MP-mp-865400,-0.11573532,Pt3Th1
Pt3Th7-MP-mp-569074,0.7037411,Pt3Th7
Pt3U1-MP-mp-30855,0.3943824,Pt3U1
Pt3V1-MP-mp-1216270,0.9733352,
Pt3V1-MP-mp-2705,0.33128434,Pt3V1
Pt3V1-MP-mp-372,0.6072541,
Pt3Y1-MP-mp-2403,0.22621289,Pt3Y1
Pt5Th3-MP-mp-1078992,-0.32386485,
Pt5Th3-MP-mp-1207128,0.2998546,Pt5Th3
Pt8Ti1-MP-mp-30852,0.018722966,Pt8Ti1
Pu1-MP-mp-1179962,-0.8222774,
Pu1-MP-mp-542606,0.51014626,
Pu1-MP-mp-571261,0.17500405,Pu1
Pu1-MP-mp-582819,-0.31708932,
Pu1-MP-mp-613989,-1.4025149,
Pu1-MP-mp-867305,-0.27306223,
Rb0.25W1O3-MP-mp-1219848-synth_doped,1.5624868,Rb0.25W1O3
Rb1-MP-mp-1018045,0.6191049,
Rb1-MP-mp-1063817,0.6866419,
Rb1-MP-mp-1179656,0.6524937,
Rb1-MP-mp-1179802,0.7599987,
Rb1-MP-mp-1179832,0.83193254,
Rb1-MP-mp-1186853,1.6252203,
Rb1-MP-mp-1186899,1.9248185,
Rb1-MP-mp-569688,1.8388559,
Rb1-MP-mp-604321,0.04924664,
Rb1-MP-mp-639736,0.36430007,
Rb1-MP-mp-640416,0.7796466,
Rb1-MP-mp-656615,0.5883953,
Rb1-MP-mp-867126,0.5965876,
Rb1-MP-mp-974620,0.8360939,
Rb1-MP-mp-975129,0.041095555,
Rb1-MP-mp-975204,0.06437665,
Rb1S8V6-MP-mp-1219696,1.07012,Rb1S8V6
Re0.25Ta0.75-MP-mp-1187203,0.20411703,Re0.25Ta0.75
Re0.25W0.75-MP-mp-1206445,1.4158196,Re0.25W0.75
Re0.25W0.75-MP-mp-1219491,2.1437693,
Re1-MP-mp-1186901,6.2982664,
Re1-MP-mp-8,2.470215,Re1
Re1-MP-mp-975065,3.8593936,
Re1O2-MP-mp-1095546,-0.05570647,
Re1O2-MP-mp-12875,2.623487,
Re1O2-MP-mp-7228,-0.104590476,Re1O2
Re1O3-MP-mp-1237229,0.081310175,
Re1O3-MP-mp-190,3.4624276,Re1O3
Re1O3-MP-mp-20741,4.285384,
Re1O3-MP-mp-547271,-0.3735051,
Re1O3-MP-mp-755021,0.3304189,
Re1O3-MP-mp-9761,0.034710526,
Re1Se2-MP-mp-1102379,0.24933106,
Re1Se2-MP-mp-541582,0.42270684,Re1Se2
Re1Si1Ta1-MP-mp-1079158,0.65290153,
Re1Si1Ta1-MP-mp-1188590,3.766779,Re1Si1Ta1
Re1Si2-MP-mp-12605,0.3218111,Re1Si2
Re1Ta1-MP-mp-1217894,2.297036,Re1Ta1
Re1Zr2-MP-mp-1193848,-0.0454278,Re1Zr2
Re24Sc5-MP-mp-11558,2.443741,Re24Sc5
Re24Ti5-MP-mp-518,7.18301,Re24Ti5
Re24Zr5-MP-mp-1374,4.1232324,Re24Zr5
Re2Sc1-MP-mp-11557,1.7105292,Re2Sc1
Re2Si1-MP-mp-669547,3.5755713,Re2Si1
Re2Tb1-MP-mp-1102249,0.16680679,Re2Tb1
Re2Th1-MP-mp-1659,4.8057227,Re2Th1
Re2U1-MP-mp-19890,1.1162233,
Re2U1-MP-mp-569480,0.28017637,Re2U1
Re2Y1-MP-mp-570923,2.0538297,Re2Y1
Re2Zr1-MP-mp-12109,5.8821154,Re2Zr1
Re3Si5Y2-MP-mp-1195855,2.0573263,Re3Si5Y2
Re3W1-MP-mp-974408,4.215216,
Re3W1-MP-mp-974416,1.6038069,Re3W1
Rh1-MP-mp-1186916,0.16987419,Rh1
Rh1-MP-mp-1239193,6.447637,
Rh17S15-MP-mp-21991,4.8856993,Rh17S15
Rh1Ru2U1-MP-mp-1216633,0.15516582,Rh1Ru2U1
Rh1Sb1-MP-mp-20619,0.29452825,Rh1Sb1
Rh1Se2-MP-mp-1192175,4.26948,Rh1Se2
Rh1Se2-MP-mp-983,3.3915386,
Rh1Si1-MP-mp-10110,0.27400413,
Rh1Si1-MP-mp-1483,0.5808486,
Rh1Si1-MP-mp-2287,0.42280343,
Rh1Si1-MP-mp-818,0.22996986,Rh1Si1
Rh1Si1Tb1-MP-mp-1239087,0.19684607,Rh1Si1Tb1
Rh1Si1Tb1-MP-mp-20535,0.26570955,
Rh1Si1Ti1-MP-mp-672645,4.523059,Rh1Si1Ti1
Rh1Si1Y1-MP-mp-19728,0.45501304,Rh1Si1Y1
Rh1Sn2-MP-mp-1103044,0.7001422,Rh1Sn2
Rh1Sn2-MP-mp-1219386,2.4646292,
Rh1Sn2-MP-mp-565,1.3670988,
Rh1Te1-MP-mp-1628,0.115962595,Rh1Te1
Rh1Te2-MP-mp-228,0.9403585,
Rh1Te2-MP-mp-754,0.8989814,Rh1Te2
Rh1Th1-MP-mp-12755,0.6190932,Rh1Th1
Rh1Ti1-MP-mp-11563,0.8861771,
Rh1Ti1-MP-mp-2583,1.057891,Rh1Ti1
Rh1Ti2-MP-mp-1018124,0.08270122,Rh1Ti2
Rh1V3-MP-mp-1578,0.3108007,Rh1V3
Rh1Y1-MP-mp-191,0.3544104,Rh1Y1
Rh1Y3-MP-mp-1207780,0.46778956,Rh1Y3
Rh1Zr1-MP-mp-1017545,1.7203939,
Rh1Zr1-MP-mp-1215257,1.8364582,
Rh1Zr1-MP-mp-2808,2.1689377,
Rh1Zr1-MP-mp-567181,1.9663488,
Rh1Zr1-MP-mp-669917,4.0321164,Rh1Zr1
Rh1Zr2-MP-mp-571664,10.148375,Rh1Zr2
Rh1Zr3-MP-mp-1188054,3.457224,
Rh1Zr3-MP-mp-1188413,6.340629,Rh1Zr3
Rh2O3-MP-mp-1179690,2.452751,
Rh2O3-MP-mp-1179706,5.5358415,
Rh2O3-MP-mp-1189664,-0.08692059,
Rh2O3-MP-mp-1716,2.8298204,
Rh2O3-MP-mp-542734,6.6930876,
Rh2O3-MP-mp-613620,2.6739962,
Rh2Sc1Sn1-MP-mp-862623,1.4011924,Rh2Sc1Sn1
Rh2Si2Th1-MP-mp-4413,1.223274,Rh2Si2Th1
Rh2Si2U1-MP-mp-5556,1.0289346,Rh2Si2U1
Rh2Si2Y1-MP-mp-3441,1.4865721,Rh2Si2Y1
Rh2Sn1Y1-MP-mp-865518,3.6695025,Rh2Sn1Y1
Rh2Sr1-MP-mp-1328,3.5439186,Rh2Sr1
Rh2Ta1-MP-mp-1103212,-0.05801159,Rh2Ta1
Rh2Th1-MP-mp-568337,0.21180375,Rh2Th1
Rh2Y1-MP-mp-921,0.21676666,Rh2Y1
Rh2Y3-MP-mp-1196999,1.6367284,Rh2Y3
Rh3Sc1-MP-mp-635,0.1761209,Rh3Sc1
Rh3Si5Tb2-MP-mp-12879,-0.11813748,Rh3Si5Tb2
Rh3Si5Y2-MP-mp-9882,2.2326035,Rh3Si5Y2
Rh3Sn5Tb2-MP-mp-1189471,-0.06499903,Rh3Sn5Tb2
Rh3Sn5Y2-MP-mp-30864,0.49480394,Rh3Sn5Y2
Rh3Th1-MP-mp-2509,0.2426078,Rh3Th1
Rh3Th7-MP-mp-1107,1.8793391,Rh3Th7
Rh3Ti1-MP-mp-1152,0.15697658,Rh3Ti1
Rh3U1-MP-mp-1150,0.14868124,Rh3U1
Rh3V1-MP-mp-1185,-0.024664342,
Rh3V1-MP-mp-866161,0.055987343,Rh3V1
Rh3Y1-MP-mp-1191413,1.2953694,Rh3Y1
Rh3Y7-MP-mp-1189474,0.22193623,Rh3Y7
Rh3Zr1-MP-mp-229,0.24970064,Rh3Zr1
Rh4Sc5Si10-MP-mp-1196760,7.7994843,
Rh4Sn13Sr3-MP-mp-30517,3.7850885,Rh4Sn13Sr3
Rh4Sn13Th3-MP-mp-30516,1.6447836,Rh4Sn13Th3
Rh4Sn13Yb3-MP-mp-3046,7.367861,Rh4Sn13Yb3
Rh5Y1-MP-mp-11565,0.6516023,Rh5Y1
Ru0.4W0.6-MP-mp-1219644,4.29953,Ru0.4W0.6
Ru0.5V0.5-MP-mp-1395,0.051364273,Ru0.5V0.5
Ru0.8Sr2Ti0.2O4-MP-mp-1218896,2.5404787,
Ru1-MP-mp-33,0.5777401,Ru1
Ru1S2-MP-mp-2030,4.983579,Ru1S2
Ru1Sb1-MP-mp-7565,0.34427392,Ru1Sb1
Ru1Se2-MP-mp-1922,0.4396977,Ru1Se2
Ru1Si1Ta1-MP-mp-1189212,3.0486932,Ru1Si1Ta1
Ru1Si1Zr1-MP-mp-7544,9.0902605,Ru1Si1Zr1
Ru1Sr2O4-MP-mp-4596,-2.1320264,Ru1Sr2O4
Ru1Te2-MP-mp-1848,-0.673066,
Ru1Te2-MP-mp-267,0.2323375,Ru1Te2
Ru1Ti1-MP-mp-592,0.9000394,Ru1Ti1
Ru1W1-MP-mp-1219476,6.637583,Ru1W1
Ru1Y3-MP-mp-1207781,-0.003082648,Ru1Y3
Ru1Zr1-MP-mp-214,0.019284546,Ru1Zr1
Ru2Sc1-MP-mp-567750,1.7445266,Ru2Sc1
Ru2Si2Th1-MP-mp-5165,1.2296788,Ru2Si2Th1
Ru2Si2U1-MP-mp-3388,1.4305501,Ru2Si2U1
Ru2Si2Y1-MP-mp-568673,1.1522517,Ru2Si2Y1
Ru2Th1-MP-mp-574438,3.3434155,Ru2Th1
Ru2Y1-MP-mp-568186,2.2689137,Ru2Y1
Ru2Zr1-MP-mp-569979,1.7434237,Ru2Zr1
Ru3Si2Th1-MP-mp-1025056,3.7530954,Ru3Si2Th1
Ru3Si2Y1-MP-mp-1024974,3.3325105,Ru3Si2Y1
Ru3Si4Zr2-MP-mp-510274,5.362583,Ru3Si4Zr2
Ru3U1-MP-mp-1263,1.0651311,Ru3U1
S1-MP-mp-1064933,3.217606,
S1-MP-mp-1065250,2.6229336,
S1-MP-mp-1094073,4.5271072,
S1-MP-mp-1179643,1.9503701,
S1-MP-mp-1196831,11.25728,
S1-MP-mp-555760,8.978851,
S1-MP-mp-555915,11.512554,
S1-MP-mp-556269,11.491142,
S1-MP-mp-557031,11.286007,
S1-MP-mp-557376,11.221776,
S1-MP-mp-557488,12.247776,
S1-MP-mp-557559,10.173771,
S1-MP-mp-557869,12.569994,
S1-MP-mp-558014,11.894497,
S1-MP-mp-558964,11.463629,
S1-MP-mp-561370,11.303309,
S1-MP-mp-561513,11.984367,
S1-MP-mp-583072,10.523196,
S1-MP-mp-608100,7.19102,
S1-MP-mp-655141,6.732353,
S1-MP-mp-7,9.503887,
S1-MP-mp-77,12.374842,
S1-MP-mp-83,10.731703,
S1-MP-mp-96,12.361658,S1
S1-MP-mp-994911,1.1912944,
S1Sc1-MP-mp-1476,0.15453373,S1Sc1
S1Se1Ta1-MP-mp-1217890,3.3093767,S1Se1Ta1
S1Sn1-MP-mp-10013,2.4971101,
S1Sn1-MP-mp-1064497,3.7722888,
S1Sn1-MP-mp-1379,4.238187,
S1Sn1-MP-mp-1876,1.7145661,
S1Sn1-MP-mp-2231,4.749647,S1Sn1
S1Sn1-MP-mp-554134,2.2668128,
S1Sn1-MP-mp-559676,2.004226,
S1Sn1-MP-mp-8781,3.6999161,
S1Ti1-MP-mp-1018028,1.1391883,S1Ti1
S1Ti1-MP-mp-1101023,0.61227065,
S1Ti1-MP-mp-545,0.42490286,
S1Ti1-MP-mp-554462,-0.3425118,
S1Ti1-MP-mp-557762,1.8721976,
S1Tl2-MP-mp-1187792,0.49335992,
S1Tl2-MP-mp-556516,0.013465002,S1Tl2
S1Tl2-MP-mp-667,0.03126222,
S1V3-MP-mp-555283,-0.10966998,S1V3
S1V3-MP-mp-7945,-1.2254605,
S1W1-MP-mp-1004526,0.25701705,S1W1
S1Y1-MP-mp-1534,1.9651524,S1Y1
S1Y1-MP-mp-22562,-0.098011136,
S2Ta1-MP-mp-10014,0.76462936,
S2Ta1-MP-mp-1072086,1.5619186,
S2Ta1-MP-mp-1179413,0.48587894,
S2Ta1-MP-mp-1217915,1.1308862,
S2Ta1-MP-mp-1411,0.634328,
S2Ta1-MP-mp-16226,3.2075982,
S2Ta1-MP-mp-1690,2.2915027,
S2Ta1-MP-mp-1984,1.4840881,S2Ta1
S2Ta1-MP-mp-555037,3.0630398,
S2Ta1-MP-mp-755523,3.4867911,
S2W1-MP-mp-1023925,0.36022663,
S2W1-MP-mp-1023937,0.3372603,
S2W1-MP-mp-1025571,0.524168,
S2W1-MP-mp-1028441,0.5796324,
S2W1-MP-mp-224,0.111310005,
S2W1-MP-mp-9813,0.14389437,S2W1
S2W1-MP-mvc-7053,5.3223457,
S3Ta1-MP-mp-1094038,6.9678707,
S3Ta1-MP-mp-30527,0.3901386,S3Ta1
S8Tl1V6-MP-mp-1216802,3.0668566,S8Tl1V6
S8V6-MP-mp-1081,0.025187165,
S8V6-MP-mp-560908,0.06262856,
S8V6-MP-mp-799,1.1717836,S8V6
Sb0.25Ti0.75-MP-mp-1412,5.482519,Sb0.25Ti0.75
Sb0.25Ti0.75-MP-mp-569837,3.2122726,
Sb1-MP-mp-104,5.9180717,Sb1
Sb1-MP-mp-1104795,-0.23613289,
Sb1-MP-mp-1179605,3.971195,
Sb1-MP-mp-1179613,1.0876265,
Sb1-MP-mp-1179618,0.76180214,
Sb1-MP-mp-1236935,0.16953406,
Sb1-MP-mp-567144,0.7691705,
Sb1-MP-mp-567409,1.0020902,
Sb1-MP-mp-632286,2.9589458,
Sb1-MP-mp-80,2.725716,
Sb1Sn1-MP-mp-10635,2.7414556,Sb1Sn1
Sb1Sn1-MP-mp-1179352,2.637594,
Sb1Sn1-MP-mp-1218916,2.4803371,
Sb1Sn1-MP-mp-1218920,3.2812693,
Sb1Sn1-MP-mp-1625,2.8458107,
Sb1Sn1-MP-mp-16365,2.5241776,
Sb1Ta3-MP-mp-541,0.9005211,Sb1Ta3
Sb1Te2Tl1-MP-mp-4573,0.423092,Sb1Te2Tl1
Sb1Te2Tl1-MP-mp-634989,1.4094033,
Sb1V3-MP-mp-1555,0.20800704,Sb1V3
Sb1Y1-MP-mp-215,0.12264025,Sb1Y1
Sb1Y1-MP-mp-998897,0.8351183,
Sb2Ta1-MP-mp-11697,0.22490442,Sb2Ta1
Sb2Te3-MP-mp-1078331,2.1518645,
Sb2Te3-MP-mp-1078904,2.4768906,
